0.04,0,other,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,25,25,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,26,26,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.05,0,other,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,27,27,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,other,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,28,28,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.06,0,other,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,29,29,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,other,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,other,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,31,31,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.07,0,other,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,32,32,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,other,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,33,33,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,other,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,other,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,35,35,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,other,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,37,37,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,38,38,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,39,39,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,40,40,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,41,41,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,42,42,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,other,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,43,43,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,other,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,44,44,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,other,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,45,45,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,other,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,46,46,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,other,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,47,47,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,other,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,48,48,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,49,49,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,50,50,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,52,52,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,53,53,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,54,54,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,other,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,55,55,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,tcp,other,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,other,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,56,56,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.14,0,other,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,57,57,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0
0.0,tcp,http,SF,10,10,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0.0,0.0,0.0,0.0,0.017241379310344827,0.9827586206896551,0,0,0,0,0,0,0,0,0,0,0
0.17,0,other,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,59,58,0.0,0.0,0.0,0.0,0.9830508474576272,0.016949152542372836,0,0,0,0,0,0,0,0,0,0,0
0.17,0,other,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,60,59,0.0,0.0,0.0,0.0,0.9833333333333333,0.01666666666666672,0,0,0,0,0,0,0,0,0,0,0
0.18,0,other,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,61,60,0.0,0.0,0.0,0.0,0.9836065573770492,0.016393442622950838,0,0,0,0,0,0,0,0,0,0,0
0.19,0,other,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,62,61,0.0,0.0,0.0,0.0,0.9838709677419355,0.016129032258064502,0,0,0,0,0,0,0,0,0,0,0
0.19,0,other,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,63,62,0.0,0.0,0.0,0.0,0.9841269841269841,0.015873015873015928,0,0,0,0,0,0,0,0,0,0,0
0.2,0,other,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,64,63,0.0,0.0,0.0,0.0,0.984375,0.015625,0,0,0,0,0,0,0,0,0,0,0
0.2,0,other,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,65,64,0.0,0.0,0.0,0.0,0.9846153846153847,0.01538461538461533,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,66,65,0.0,0.0,0.0,0.0,0.9848484848484849,0.015151515151515138,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,67,66,0.0,0.0,0.0,0.0,0.9850746268656716,0.014925373134328401,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,68,67,0.0,0.0,0.0,0.0,0.9852941176470589,0.014705882352941124,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,69,68,0.0,0.0,0.0,0.0,0.9855072463768116,0.01449275362318836,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,70,69,0.0,0.0,0.0,0.0,0.9857142857142858,0.014285714285714235,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,71,70,0.0,0.0,0.0,0.0,0.9859154929577465,0.014084507042253502,0,0,0,0,0,0,0,0,0,0,0
0.21,0,other,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,72,71,0.0,0.0,0.0,0.0,0.9861111111111112,0.01388888888888884,0,0,0,0,0,0,0,0,0,0,0
0.22,0,other,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,73,72,0.0,0.0,0.0,0.0,0.9863013698630136,0.013698630136986356,0,0,0,0,0,0,0,0,0,0,0
0.22,0,other,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,74,73,0.0,0.0,0.0,0.0,0.9864864864864865,0.013513513513513487,0,0,0,0,0,0,0,0,0,0,0
0.22,0,other,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,75,74,0.0,0.0,0.0,0.0,0.9866666666666667,0.013333333333333308,0,0,0,0,0,0,0,0,0,0,0
0.23,0,other,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,76,75,0.0,0.0,0.0,0.0,0.9868421052631579,0.013157894736842146,0,0,0,0,0,0,0,0,0,0,0
0.24,0,other,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,77,76,0.0,0.0,0.0,0.0,0.987012987012987,0.012987012987012991,0,0,0,0,0,0,0,0,0,0,0
0.24,0,other,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,78,77,0.0,0.0,0.0,0.0,0.9871794871794872,0.012820512820512775,0,0,0,0,0,0,0,0,0,0,0
0.24,0,other,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,79,78,0.0,0.0,0.0,0.0,0.9873417721518988,0.012658227848101222,0,0,0,0,0,0,0,0,0,0,0
0.24,0,other,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,80,79,0.0,0.0,0.0,0.0,0.9875,0.012499999999999956,0,0,0,0,0,0,0,0,0,0,0
0.25,0,other,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,81,80,0.0,0.0,0.0,0.0,0.9876543209876543,0.012345679012345734,0,0,0,0,0,0,0,0,0,0,0
0.25,0,other,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,82,81,0.0,0.0,0.0,0.0,0.9878048780487805,0.012195121951219523,0,0,0,0,0,0,0,0,0,0,0
0.25,0,other,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,83,82,0.0,0.0,0.0,0.0,0.9879518072289156,0.012048192771084376,0,0,0,0,0,0,0,0,0,0,0
0.25,0,other,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,84,83,0.0,0.0,0.0,0.0,0.9880952380952381,0.011904761904761862,0,0,0,0,0,0,0,0,0,0,0
0.26,0,other,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,85,84,0.0,0.0,0.0,0.0,0.9882352941176471,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0
0.26,0,other,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,86,85,0.0,0.0,0.0,0.0,0.9883720930232558,0.011627906976744207,0,0,0,0,0,0,0,0,0,0,0
0.26,0,other,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,87,86,0.0,0.0,0.0,0.0,0.9885057471264368,0.011494252873563204,0,0,0,0,0,0,0,0,0,0,0
0.26,0,other,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,88,87,0.0,0.0,0.0,0.0,0.9886363636363636,0.011363636363636354,0,0,0,0,0,0,0,0,0,0,0
0.27,0,other,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,89,88,0.0,0.0,0.0,0.0,0.9887640449438202,0.011235955056179803,0,0,0,0,0,0,0,0,0,0,0
0.27,0,other,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,90,89,0.0,0.0,0.0,0.0,0.9888888888888889,0.011111111111111072,0,0,0,0,0,0,0,0,0,0,0
0.27,0,other,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,91,90,0.0,0.0,0.0,0.0,0.989010989010989,0.01098901098901095,0,0,0,0,0,0,0,0,0,0,0
0.27,0,other,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,92,91,0.0,0.0,0.0,0.0,0.9891304347826086,0.010869565217391353,0,0,0,0,0,0,0,0,0,0,0
0.27,0,other,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,93,92,0.0,0.0,0.0,0.0,0.989247311827957,0.010752688172043001,0,0,0,0,0,0,0,0,0,0,0
0.28,0,other,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,94,93,0.0,0.0,0.0,0.0,0.9893617021276596,0.010638297872340385,0,0,0,0,0,0,0,0,0,0,0
0.28,0,other,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,95,94,0.0,0.0,0.0,0.0,0.9894736842105263,0.010526315789473717,0,0,0,0,0,0,0,0,0,0,0
0.28,0,other,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,96,95,0.0,0.0,0.0,0.0,0.9895833333333334,0.01041666666666663,0,0,0,0,0,0,0,0,0,0,0
0.28,0,other,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,97,96,0.0,0.0,0.0,0.0,0.9896907216494846,0.010309278350515427,0,0,0,0,0,0,0,0,0,0,0
0.29,0,other,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,98,97,0.0,0.0,0.0,0.0,0.9897959183673469,0.010204081632653073,0,0,0,0,0,0,0,0,0,0,0
0.3,0,other,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,99,98,0.0,0.0,0.0,0.0,0.98989898989899,0.010101010101010055,0,0,0,0,0,0,0,0,0,0,0
